created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2025-01-30 02:06:42.796331+00:00,2025-02-21 19:43:29.271877+00:00,{},ocd-organization/f9229b21-59ed-46d4-b6c9-1cda39008e55,Finance Committee Taxation and IRS Oversight,ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee Taxation and IRS Oversight', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee Taxation and IRS Oversight Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee Taxation and IRS Oversight', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:42.074444+00:00,2025-02-21 19:43:29.371323+00:00,{},ocd-organization/f8d0f758-0b45-41cc-9a54-4d75a40b4d91,"Finance Committee Social Security, Pensions and Family Policy",ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee Social Security, Pensions and Family Policy', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee Social Security, Pensions and Family Policy Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee Social Security, Pensions and Family Policy', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:45:40.220482+00:00,2025-03-11 02:42:21.026909+00:00,{},ocd-organization/6fb3653a-fef3-4ddf-85aa-017a30c13f6d,Foreign Affairs Committee South and Central Asia,ocd-organization/6f645bd7-0332-5edc-82c0-6da644369bfa,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://gop-foreignaffairs.house.gov/subcommittee/middle-east-and-north-africa-central-asia', 'note': ''}]","[{'url': 'https://gop-foreignaffairs.house.gov/subcommittee/middle-east-and-north-africa-central-asia', 'note': ''}]","[{'name': 'House Foreign Affairs Committee South and Central Asia', 'end_date': '', 'start_date': ''}, {'name': 'House Foreign Affairs Committee South and Central Asia Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Foreign Affairs Committee South and Central Asia', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:41.917599+00:00,2025-02-21 19:43:29.472922+00:00,{},ocd-organization/5236a5c6-8c0a-46b3-b2ba-f6e4f2bd58fe,"Finance Committee International Trade, Customs and Global Competitiveness",ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee International Trade, Customs and Global Competitiveness', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee International Trade, Customs and Global Competitiveness Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee International Trade, Customs and Global Competitiveness', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:42.679820+00:00,2025-02-21 19:43:29.573879+00:00,{},ocd-organization/93e7fb37-59eb-4321-ae23-d6e7340bf078,Finance Committee Fiscal Responsibility and Economic Growth,ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee Fiscal Responsibility and Economic Growth', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee Fiscal Responsibility and Economic Growth Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee Fiscal Responsibility and Economic Growth', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:42.311916+00:00,2025-02-21 19:43:29.687236+00:00,{},ocd-organization/9398b532-0ed4-49f9-bea2-13161bc53ce9,Finance Committee Health Care,ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee Health Care', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee Health Care Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee Health Care', 'end_date': '', 'start_date': ''}]"
2025-02-28 22:57:24.913176+00:00,2025-03-11 02:42:25.900570+00:00,{},ocd-organization/7ed91add-0bc6-43d2-9dc1-89bd466effce,"Commerce, Science and Transportation Committee Coast Guard, Maritime and Fisheries",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Commerce, Science and Transportation Committee Coast Guard, Maritime and Fisheries', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Coast Guard, Maritime and Fisheries Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Coast Guard, Maritime and Fisheries', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:42.516058+00:00,2025-02-21 19:43:29.794732+00:00,{},ocd-organization/9b445b1b-f384-4b41-aedd-936bd85a1307,"Finance Committee Energy, Natural Resources and Infrastructure",ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Finance Committee Energy, Natural Resources and Infrastructure', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee Energy, Natural Resources and Infrastructure Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Finance Committee Energy, Natural Resources and Infrastructure', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:04.464411+00:00,2025-03-21 20:47:07.171875+00:00,{},ocd-organization/7dc8902f-c163-455b-9e59-705dec5912f6,Permanent Select Committee on Intelligence Oversight and Investigations,ocd-organization/113271fd-136d-5783-88ed-1f32a955b3ec,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://intelligence.house.gov/subcommittees/oversight-investigations.htm', 'note': ''}]","[{'url': 'https://intelligence.house.gov/subcommittees/oversight-investigations.htm', 'note': ''}]","[{'name': 'House Permanent Select Committee on Intelligence Oversight and Investigations', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence Oversight and Investigations Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Permanent Select Committee on Intelligence Oversight and Investigations', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:43.835826+00:00,2025-03-21 20:47:13.291151+00:00,{},ocd-organization/fdabb4c9-cd52-419f-9e4a-a78c75efcc7a,Natural Resources Committee Energy and Mineral Resources,ocd-organization/128a55da-60bb-5571-8bd5-dfc312ef37a9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5062', 'note': ''}]","[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5062', 'note': ''}]","[{'name': 'House Natural Resources Committee Energy and Mineral Resources', 'end_date': '', 'start_date': ''}, {'name': 'House Natural Resources Committee Energy and Mineral Resources Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Natural Resources Committee Energy and Mineral Resources', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:45.275904+00:00,2025-02-21 19:43:30.738639+00:00,{},ocd-organization/22cb036d-5473-40fc-923a-3aaf459d4c03,"Natural Resources Committee Water, Wildlife and Fisheries",ocd-organization/128a55da-60bb-5571-8bd5-dfc312ef37a9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5937', 'note': ''}]","[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5937', 'note': ''}]","[{'name': 'House Natural Resources Committee Water, Wildlife and Fisheries', 'end_date': '', 'start_date': ''}, {'name': 'House Natural Resources Committee Water, Wildlife and Fisheries Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Natural Resources Committee Water, Wildlife and Fisheries', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:44.408062+00:00,2025-02-21 19:43:30.835452+00:00,{},ocd-organization/d83372f7-52ba-478b-969e-25807071d481,Natural Resources Committee Indian and Insular Affairs,ocd-organization/128a55da-60bb-5571-8bd5-dfc312ef37a9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5066', 'note': ''}]","[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5066', 'note': ''}]","[{'name': 'House Natural Resources Committee Indian and Insular Affairs', 'end_date': '', 'start_date': ''}, {'name': 'House Natural Resources Committee Indian and Insular Affairs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Natural Resources Committee Indian and Insular Affairs', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:08.774524+00:00,2025-02-21 19:43:31.127852+00:00,{},ocd-organization/2fc2dfd5-4b91-491a-aa71-956299b254a2,"Environment and Public Works Committee Chemical Safety, Waste Management, Environmental Justice and Regulatory Oversight",ocd-organization/ad58db45-289a-5252-be72-689ac129a2e6,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.epw.senate.gov/public/index.cfm/chemical-safety-waste-management-environmental-justice-and-regulatory-oversight', 'note': ''}]","[{'url': 'https://www.epw.senate.gov/public/index.cfm/chemical-safety-waste-management-environmental-justice-and-regulatory-oversight', 'note': ''}]","[{'name': 'Senate Environment and Public Works Committee Chemical Safety, Waste Management, Environmental Justice and Regulatory Oversight', 'end_date': '', 'start_date': ''}, {'name': 'Senate Environment and Public Works Committee Chemical Safety, Waste Management, Environmental Justice and Regulatory Oversight Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Environment and Public Works Committee Chemical Safety, Waste Management, Environmental Justice and Regulatory Oversight', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:08.348060+00:00,2025-02-21 19:43:31.225731+00:00,{},ocd-organization/01efe855-7eb9-4a24-b222-0a0a0295c2ce,"Environment and Public Works Committee Fisheries, Water and Wildlife",ocd-organization/ad58db45-289a-5252-be72-689ac129a2e6,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.epw.senate.gov/public/index.cfm/fisheries-water-and-wildlife', 'note': ''}]","[{'url': 'https://www.epw.senate.gov/public/index.cfm/fisheries-water-and-wildlife', 'note': ''}]","[{'name': 'Senate Environment and Public Works Committee Fisheries, Water and Wildlife', 'end_date': '', 'start_date': ''}, {'name': 'Senate Environment and Public Works Committee Fisheries, Water and Wildlife Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Environment and Public Works Committee Fisheries, Water and Wildlife', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:54.168888+00:00,2025-02-21 19:43:31.325075+00:00,{},ocd-organization/cdf9c9fe-2bb2-4675-ab30-76b42139c760,"Environment and Public Works Committee Clean Air, Climate and Nuclear Innovation and Safety",ocd-organization/ad58db45-289a-5252-be72-689ac129a2e6,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.epw.senate.gov/public/index.cfm/clean-air-climate-and-nuclear-safety', 'note': ''}]","[{'url': 'https://www.epw.senate.gov/public/index.cfm/clean-air-climate-and-nuclear-safety', 'note': ''}]","[{'name': 'Senate Environment and Public Works Committee Clean Air, Climate and Nuclear Innovation and Safety', 'end_date': '', 'start_date': ''}, {'name': 'Senate Environment and Public Works Committee Clean Air, Climate and Nuclear Innovation and Safety Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Environment and Public Works Committee Clean Air, Climate and Nuclear Innovation and Safety', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:07:00.363224+00:00,2025-04-14 12:54:08.309789+00:00,{},ocd-organization/de8230a4-886e-48a0-8374-4dbb29c0611d,Rules Committee Legislative and Budget Process,ocd-organization/b7fc755c-15be-57e2-896a-97e29cf09c93,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://rules.house.gov/about/subcommittees/subcommittee-legislative-and-budget-process', 'note': ''}]","[{'url': 'https://rules.house.gov/about/subcommittees/subcommittee-legislative-and-budget-process', 'note': ''}]","[{'name': 'House Rules Committee Legislative and Budget Process', 'end_date': '', 'start_date': ''}, {'name': 'House Rules Committee Legislative and Budget Process Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Rules Committee Legislative and Budget Process', 'end_date': '', 'start_date': ''}]"
2025-02-28 22:57:24.852226+00:00,2025-03-11 02:42:26.121945+00:00,{},ocd-organization/b5b3bfcc-388b-454d-bb7c-cc8276607b25,"Commerce, Science and Transportation Committee Science, Manufacturing and Competitiveness",ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Commerce, Science and Transportation Committee Science, Manufacturing and Competitiveness', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee Science, Manufacturing and Competitiveness Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Commerce, Science and Transportation Committee Science, Manufacturing and Competitiveness', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:45:42.551613+00:00,2025-04-24 03:01:14.133596+00:00,{},ocd-organization/85241cce-48ff-4846-bf19-b38f0b74a22a,Foreign Affairs Committee Oversight and Intelligence,ocd-organization/6f645bd7-0332-5edc-82c0-6da644369bfa,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://foreignaffairs.house.gov/subcommittee/subcommittee-on-oversight-accountability', 'note': ''}]","[{'url': 'https://foreignaffairs.house.gov/subcommittee/subcommittee-on-oversight-accountability', 'note': ''}]","[{'name': 'House Foreign Affairs Committee Oversight and Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'House Foreign Affairs Committee Oversight and Intelligence Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Foreign Affairs Committee Oversight and Intelligence', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.097226+00:00,2025-03-11 02:42:26.262376+00:00,"{'type': 'house', 'phone': '(202) 225-4151', 'address': '2216 RHOB; Washington, DC 20515-6035'}",ocd-organization/8e78273f-4c90-588c-8beb-06c815e8e64d,Armed Services,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://armedservices.house.gov', 'note': ''}, {'url': 'https://republicans-armedservices.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://armedservices.house.gov', 'note': ''}, {'url': 'https://armedservices.house.gov/', 'note': 'homepage'}, {'url': 'https://republicans-armedservices.house.gov', 'note': ''}, {'url': 'https://republicans-armedservices.house.gov/', 'note': 'homepage'}]","[{'name': 'House Armed Services', 'end_date': '', 'start_date': ''}, {'name': 'House Armed Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Armed Services', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:41.892676+00:00,2025-03-11 02:42:26.353639+00:00,"{'type': 'house', 'phone': '(202) 225-4121', 'address': 'HVC304 CAPITOL; Washington, DC 20515-6415'}",ocd-organization/113271fd-136d-5783-88ed-1f32a955b3ec,Permanent Select Committee on Intelligence,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://intelligence.house.gov', 'note': ''}, {'url': 'https://republicans-intelligence.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://intelligence.house.gov', 'note': ''}, {'url': 'https://intelligence.house.gov/', 'note': 'homepage'}, {'url': 'https://republicans-intelligence.house.gov', 'note': ''}, {'url': 'https://republicans-intelligence.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Permanent Select Committee on Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence Committee', 'end_date': '', 'start_date': ''}]"
